17502.26778,15857.54474,15984.19852,4853.491899,9137.029213,13799.30779,19525.89126,15689.63081,17609.62671,7073.506537,11324.65692,33993.81317,26858.12091,7444.284159,544,50179
17691.42662,16460.21914,16287.68046,6040.244541,9376.500131,14699.40707,17241.86526,13319.13959,15541.08786,6016.647889,10067.41023,32073.55287,24516.7437,5060.79681,86,50180
14036.94829,12153.70413,12463.73013,1405.168353,5962.726007,9979.047932,19219.8499,15715.37871,16934.53852,5923.48775,9742.063858,32731.59119,26524.05365,8246.308933,1,50181
17303.51284,15524.60451,15755.49143,4540.469449,9020.113515,13377.5639,20210.71127,16419.3692,18216.82015,7462.327742,11689.36511,34510.74286,27554.00873,8232.787207,286,50182
16736.54106,15598.34383,15359.88111,5523.274722,8483.796922,13924.76245,16323.05851,12430.83521,14553.32305,4948.396117,8980.43801,31063.21881,23625.45912,4150.045131,32,50183
16695.54334,15064.68462,15179.22883,4072.530835,8329.466415,13026.34942,19044.30583,15251.3332,17062.78525,6383.350614,10628.5239,33386.03786,26386.98269,7074.493259,319,50184
16543.63755,15232.95719,15112.73431,4746.239611,8184.716523,13431.21338,17192.50181,13340.66702,15327.87502,5176.465833,9368.694113,31776.73063,24517.72117,5088.903945,134,50185
15883.63656,14657.35495,14476.43699,4480.054809,7566.107445,12932.48091,16482.16516,12658.73338,14576.16746,4381.442719,8565.324589,31001.66953,23816.88948,4462.477199,239,50186
15847.13443,14298.98639,14349.16851,3409.210958,7459.76738,12332.75809,18199.18488,14444.82427,16171.83878,5422.016038,9663.066224,32453.86421,25545.73823,6361.867398,193,50187
16262.76796,14489.73481,14714.2499,3499.338624,7990.283007,12358.61617,19642.07975,15915.30248,17566.57938,6671.983819,10854.75354,33760.24437,26989.17504,7859.869359,335,50188
15908.01476,14285.42334,14392.00351,3309.86619,7543.837216,12264.37234,18633.22147,14892.29054,16584.28463,5767.322481,9991.139904,32831.87984,25980.32385,6828.972216,321,50189
15783.17038,14465.36796,14348.02251,4058.342788,7418.853057,12672.36103,16933.33399,13134.46948,14982.75989,4559.553715,8791.950968,31364.95363,24274.10571,4981.564926,148,50190
15665.89617,13992.01439,14137.51107,2987.657101,7330.031291,11938.12117,18806.99394,15097.5953,16718.11551,5819.43313,10010.06056,32906.88341,26153.57973,7103.21283,674,50191
16054.9304,14310.38693,14511.93964,3304.624022,7762.455169,12201.45785,19379.68572,15659.84807,17298.03971,6398.748186,10582.00714,33487.17573,26726.61911,7625.631671,157,50192
15526.27938,14075.96938,14053.00927,3385.803539,7131.401078,12187.80095,17541.41335,13789.79729,15517.36424,4813.109034,9062.166383,31813.88522,24887.99841,5732.111559,0,50193
15688.32935,13938.54861,14143.54693,2933.840471,7406.231329,11831.04847,19235.93825,15545.1791,17121.99842,6176.097566,10330.04273,33264.04895,26581.11559,7582.346292,642,50194
15316.92933,13689.05312,13798.31844,2722.008144,6960.036626,11673.79784,18405.86677,14712.90443,16301.96532,5387.234878,9574.484218,32475.94522,25751.5125,6773.141385,0,50195
15234.94007,13888.58724,13789.82367,3495.625061,6858.547908,12084.96431,16885.49432,13136.19329,14865.92763,4224.185309,8474.945109,31178.37019,24232.07652,5108.578614,92,50196
14623.77851,12847.68174,13071.47965,1855.790284,6390.274894,10738.12737,18904.30966,15311.96386,16694.78786,5666.021743,9681.06358,32671.58565,26233.64681,7617.83167,1203,50197
14997.81042,13521.68834,13516.16488,2835.149697,6602.873221,11624.49126,17476.84544,13775.63134,15391.80623,4542.405608,8769.068908,31611.47901,24823.29793,5853.860103,118,50198
14269.03545,12649.68497,12749.73034,1743.830104,5919.303995,10660.38114,17946.86458,14348.11562,15752.00885,4733.638945,8810.947669,31782.48202,25278.96192,6694.312111,1764,50199
14951.61867,13710.09719,13536.68969,3688.49642,6621.507851,11993.76465,16249.69539,12505.21492,14231.8396,3661.681323,7903.809247,30556.87323,23596.38875,4522.353806,85,50200
14493.77696,13140.0805,13044.1448,2889.549065,6112.681626,11347.48166,16676.97472,12997.61576,14576.6399,3729.996214,7966.554423,30791.55071,24022.22252,5188.723885,134,50201
13983.69308,12549.23069,12509.93955,2190.024878,5588.530646,10706.66812,16922.19786,13312.07972,14748.75226,3760.454914,7916.180653,30844.6573,24257.92922,5704.299566,184,50202
14162.64589,12928.2634,12747.00918,3183.151385,5833.494978,11237.3719,15986.98127,12319.75557,13882.29314,3068.020727,7316.071385,30106.49956,23331.53749,4610.947697,117,50203
13337.19072,11583.78349,11786.34305,572.6082568,5122.743074,9515.282059,18280.76804,14815.23033,15974.27028,4985.568638,8759.622159,31748.60935,25574.62448,7532.492804,920,50204
13376.62806,11536.76853,11809.55755,728.460345,5273.638383,9404.587212,18726.69233,15279.64147,16403.22554,5437.763912,9143.066385,32117.18249,26012.4775,8012.371013,214,50205
13114.00785,11502.70729,11593.07968,864.6708696,4778.078863,9546.455023,17514.94901,14041.86737,15221.07547,4217.972076,8056.460696,31053.47983,24813.85648,6812.778843,489,50206
12635.20785,10993.17488,11105.71523,591.3563094,4334.544253,9026.39816,17516.18469,14109.19785,15176.02658,4248.514909,7909.309146,30889.773,24791.81127,7089.102791,131,50207
12408.37212,10529.89853,10832.42199,770.1721935,4442.33271,8390.756339,18557.0728,15234.85575,16155.30124,5382.244439,8754.645651,31638.57919,25792.47417,8352.820225,0,50208
11745.60678,10129.70439,10218.60678,1180.691096,3454.267434,8211.814907,17162.89595,13871.52739,14755.2808,4049.712362,7364.565559,30282.98154,24393.00555,7268.712856,463,50209
12440.056,10642.05192,10878.19102,412.87352,4334.722134,8561.803295,18186.19577,14839.63956,15801.81508,4980.649693,8435.813891,31357.93745,25434.26331,7926.268863,321,50210
12024.51339,10526.31156,10526.57753,1409.478868,3647.401649,8692.499763,16709.68451,13357.96429,14342.06963,3503.352904,7038.31793,30013.09687,23967.95743,6633.62819,88,50211
11525.28672,9784.450707,9971.323203,1244.408423,3407.032602,7775.322126,17653.99739,14418.13232,15212.08112,4638.888114,7759.962044,30596.09826,24855.01084,7913.144404,174,50212
11631.3163,9774.68933,10056.88948,1297.103472,3710.685951,7672.449266,18198.26021,14972.70084,15746.73394,5192.051976,8276.775995,31066.65654,25390.19252,8422.387195,419,50213
11202.65652,9823.110934,9731.397446,2237.357335,2807.368843,8119.947477,16065.8761,12822.71135,13642.63635,3090.306807,6243.443032,29174.94236,23282.76162,6583.090235,145,50214
11375.64989,9865.208891,9871.678076,1733.947941,3015.763563,8046.758135,16634.30797,13380.6986,14210.91215,3609.965828,6801.25094,29712.70594,23851.33862,6990.689648,200,50215
10450.56258,9069.473442,8974.331866,2727.120738,2056.775345,7403.742633,15994.71522,12877.82605,13510.0868,3391.611652,6015.964457,28824.14148,23152.42853,7065.216608,313,50216
10492.5095,8929.264818,8971.505276,2365.320237,2219.028235,7108.160267,16705.1827,13599.91432,14208.86716,4066.487754,6696.980517,29429.81125,23849.14721,7665.558889,363,50217
9340.205764,7219.980832,7729.311209,4013.943741,3011.076051,4993.412352,18632.52521,15810.89511,16021.24724,6679.574151,8509.848272,30455.11664,25581.80524,10354.75449,1,50218
10673.58021,8827.210908,9097.808327,2195.201943,2895.053322,6765.544359,17883.89888,14795.18541,15371.19369,5210.424884,7841.519084,30445.65393,25006.56702,8698.093817,79,50219
10034.06413,8232.548847,8463.266477,2781.388851,2310.606857,6235.712235,17556.43376,14560.81351,15008.937,5170.638884,7464.871838,29928.17886,24629.74324,8793.039309,282,50220
9670.088077,8119.093708,8146.987429,3147.292306,1478.892194,6356.227993,16562.09768,13597.20662,14010.50899,4387.461844,6466.176645,28977.86236,23630.74512,8120.295069,373,50221
9311.04535,7928.487914,7826.105338,3652.155526,941.9426403,6337.601966,15951.51364,13041.91803,13385.15617,4079.558018,5840.935464,28319.12691,22997.46768,7877.820309,171,50222
9199.199574,8044.264014,7776.957177,4116.391853,945.3035873,6659.966829,15189.22758,12299.35207,12622.69927,3587.783605,5078.29311,27617.78438,22236.77936,7411.447139,306,50223
9399.628262,7543.720132,7817.488713,3469.292237,2103.426731,5535.188884,17639.21129,14758.23979,15051.42322,5602.851146,7516.970406,29726.10857,24641.77906,9305.90711,252,50224
9072.685055,8300.938716,7777.017042,5067.58293,1794.322889,7254.791457,13965.60587,11130.35193,11392.99296,3115.864024,3849.288082,26463.5502,21006.43053,6844.38753,325,50225
8836.077555,7151.639886,7279.887507,3935.880758,1346.746814,5332.851519,16954.87228,14153.25912,14347.10805,5281.126704,6831.954339,28940.75062,23918.07406,9063.232027,82,50226
8682.903611,7139.768064,7154.410586,4104.270594,867.699965,5460.641722,16478.02077,13695.12369,13867.91175,4959.627981,6356.195802,28485.73696,23437.86101,8766.733128,401,50227
8812.121567,8369.674477,7642.109357,6042.82858,2613.746147,7622.256603,13025.86286,10310.96457,10426.57344,3336.854917,2903.51637,25446.38173,20022.71784,6794.545032,129,50228
8882.838258,6932.780866,7286.143535,4099.123058,2253.370036,4874.601301,17882.92436,15105.50753,15263.03152,6154.669803,7764.694246,29689.48048,24814.45027,9898.240409,454,50229
8609.306173,7304.483162,7138.40995,4359.005576,225.6186693,5844.185402,15718.58641,12944.36102,13111.28624,4413.847603,5596.310853,27815.99029,22687.5964,8237.448196,796,50230
8115.384218,7525.998316,6875.798957,5962.339521,1958.868346,6731.189306,13710.79771,11114.95658,11072.76082,4004.060165,3637.766385,25765.94204,20618.70199,7601.66516,463,50231
8239.552686,7208.881154,6844.79761,5039.301652,707.2009503,6027.822195,14936.28694,12249.73862,12310.83818,4238.345386,4830.034675,26963.96476,21867.88211,8028.642827,449,50232
7784.313578,6518.93861,6314.541217,5129.092747,617.9452509,5189.589034,15687.33092,13081.92187,13037.00751,5040.546896,5621.39249,27412.88539,22548.39557,8852.75462,386,50233
8268.384961,6320.195931,6669.517647,4699.657959,2202.915715,4309.548146,17767.44257,15098.99346,15120.50663,6422.452698,7681.013,29325.47983,24626.42882,10210.73801,379,50234
7986.541822,6487.157092,6461.449492,4799.038029,864.3468853,4921.040931,16345.97913,13697.56173,13701.68357,5351.960193,6261.952334,28064.13306,23220.5564,9175.516778,207,50235
7418.053235,6543.839306,6062.308958,5880.836956,1352.457932,5605.004377,14713.25581,12218.95455,12045.55215,4871.275245,4719.602443,26366.60604,21526.28073,8590.271887,371,50236
7756.997837,5836.119736,6158.833556,5176.435471,2211.245481,3901.127071,17608.9952,15031.94712,14942.90458,6607.21329,7568.751434,28968.84892,24406.12309,10419.12308,427,50237
7063.762713,5627.162048,5541.948746,5717.786017,1510.097177,4254.658486,16244.97564,13784.55839,13562.96608,5978.603396,6284.948737,27547.40591,22990.77527,9788.8435,582,50238
7560.815163,7237.644594,6421.799532,6795.158002,2635.820626,6727.126363,13247.35248,10841.64827,10572.92854,4590.144238,3343.55622,25013.82542,20050.80153,8015.17157,135,50239
7360.23605,5490.534956,5765.767637,5528.107874,2222.835212,3655.307108,17418.43963,14912.52939,14739.57782,6703.957842,7425.635682,28635.87389,24167.81667,10525.7999,181,50240
6960.19101,5748.975426,5492.901359,5915.697789,1439.022233,4597.823876,15690.27048,13260.3563,13005.58947,5712.090239,5756.601505,27021.31523,22429.73995,9493.608014,514,50241
7149.497766,5462.85418,5579.601343,5640.474074,1892.002674,3839.53028,16900.77899,14425.63801,14218.54958,6409.5932,6930.294819,28127.47741,23640.12159,10232.40065,0,50242
6841.981478,6235.857548,5572.162717,6667.605325,2144.688328,5609.616958,14273.19247,11948.64708,11578.88646,5300.558984,4459.123125,25651.52357,20984.19224,8905.554926,453,50243
7268.380063,5091.466849,5652.80245,6007.103142,3188.407711,2957.822185,18322.6585,15870.64242,15631.63761,7632.315236,8375.047384,29269.82046,25010.06042,11447.37109,490,50244
6276.306889,3521.54682,4792.512929,8451.134371,5704.012531,1032.831282,20033.65847,17913.69661,17305.06497,10208.93708,10434.47385,29861.77409,26399.92934,14031.94282,0,50245
6929.96911,6695.679604,5817.32988,7252.089229,2892.930081,6344.243931,13374.26645,11129.48993,10673.5237,5228.324995,3689.026903,24786.91963,20064.93068,8632.330034,90,50246
6044.540744,4612.084792,4507.471478,6724.501127,2514.336986,3475.755151,16396.43614,14150.20562,13684.02114,6878.302111,6661.964518,27173.66417,22976.371,10657.99637,408,50247
6806.967533,5034.709682,5220.920087,6025.466678,2333.516634,3389.003865,17132.21217,14729.86065,14437.45131,6850.792811,7226.258605,28147.69343,23811.06109,10672.20712,185,50248
6517.418976,5547.215354,5112.395905,6486.27912,1924.756317,4689.48955,15238.36062,12924.47407,12538.09707,5866.200433,5429.535421,26395.4368,21907.89883,9584.970932,254,50249
5861.843566,5558.180815,4690.023956,7705.726866,3137.8197,5353.274711,14150.7049,12098.92966,11426.96043,6253.435671,4751.143506,24973.02965,20666.60863,9745.25234,1195,50250
6986.890261,4632.820523,5378.008809,6615.316189,3868.145992,2346.875497,18815.20905,16446.62777,16110.9761,8331.523657,8942.794876,29478.31711,25424.89105,12148.51765,114,50251
6519.03786,4638.446833,4917.881865,6387.964602,2778.321396,2942.471507,17408.23447,15069.97574,14703.78383,7294.570552,7565.881142,28222.97891,24030.05484,11115.10565,534,50252
6205.58257,5405.774853,4849.436919,6895.08347,2317.421185,4754.081039,14980.39885,12755.69333,12270.05742,6050.01499,5288.550256,25992.44266,21592.96562,9715.647754,797,50253
5519.360888,4720.043517,4143.028882,7455.054694,2920.514386,4249.812744,15282.56528,13201.26212,12558.23241,6757.718304,5794.772303,25907.97741,21772.85498,10410.65301,1217,50254
6042.454911,6172.8212,5082.144926,8297.391299,3830.053654,6236.069896,13206.12149,11264.77735,10477.71904,6248.811103,4078.483796,24037.8097,19684.76666,9516.833542,179,50255
6693.216946,4483.38677,5077.883458,6599.354107,3510.445091,2393.011881,18309.92811,15970.70717,15603.23137,8012.339167,8466.15496,28978.30293,24908.49571,11835.44974,143,50256
5285.459485,4222.537189,3819.54655,7530.860124,3116.209097,3638.799988,15875.00125,13812.36083,13148.279,7197.27079,6401.635309,26328.62618,22326.79397,10898.38726,1068,50257
5619.068128,3815.080166,4017.881798,7258.876259,3377.911184,2474.049448,17252.49516,15096.49988,14529.82407,7828.960746,7626.080449,27652.57404,23732.00309,11625.20047,967,50258
6534.592029,6930.729594,5728.267399,8692.161118,4387.166047,7103.790264,12329.94267,10433.94832,9601.278977,6136.960521,3410.807053,23318.57767,18824.67124,9164.680682,87,50259
6041.222258,4001.352331,4426.985343,7011.154237,3460.649323,2256.715726,17782.27702,15552.08019,15064.95784,7971.549639,8059.498033,28268.419,24306.64275,11788.86191,541,50260
6299.36496,4102.170584,4684.260885,6951.516723,3670.93983,2103.430845,18208.36076,15943.22869,15493.5947,8188.104278,8443.747746,28708.4172,24749.32937,12011.20352,130,50261
6421.340399,4021.277713,4820.288257,7202.059757,4202.992099,1753.249354,18805.70305,16549.79382,16088.86992,8709.811176,9049.961943,29184.33776,25322.85567,12533.2474,683,50262
6812.078154,7282.3206,6053.03256,8818.930465,4601.575642,7471.890222,11965.90006,10070.06407,9238.271745,6060.372119,3114.291544,23063.46746,18482.8925,8977.083229,0,50263
5426.591247,4937.913839,4162.173276,7783.082268,3203.673607,4712.565608,14754.65903,12745.19397,12026.80659,6716.711711,5401.452537,25339.46514,21210.33556,10284.0158,1178,50264
5314.506717,3791.001799,3745.971595,7470.004581,3335.79833,2836.145646,16731.64731,14638.61333,14005.41513,7673.516934,7197.685328,27080.14668,23176.61752,11436.80768,792,50265
6486.413656,3886.876383,4926.672049,7681.861398,4913.041528,1402.053593,19482.62364,17264.80984,16761.30153,9408.707317,9768.261627,29655.19205,25949.60725,13230.49483,1543,50266
5655.905048,4038.618034,4078.600456,7142.490732,3094.983549,2862.014434,16857.41887,14690.88384,14136.3383,7498.67319,7220.874874,27357.71165,23358.54429,11282.7319,50,50267
5917.604073,6600.798181,5262.495449,9425.162687,5022.184563,7062.937386,12359.49837,10714.69671,9625.348305,6955.373278,4020.270961,22835.13292,18660.15733,9927.345898,483,50268
5345.101146,3195.176277,3730.982034,7818.989708,4185.13146,1608.481558,17988.62982,15909.77776,15259.88988,8667.903228,8458.663183,28061.21181,24379.00863,12472.43275,814,50269
5810.872703,3407.0739,4215.520552,7741.252011,4476.063832,1268.639588,18663.36471,16523.30481,15937.42944,8993.075654,9046.672272,28770.55244,25085.86143,12813.75061,785,50270
5274.506786,5775.178249,4492.439452,9208.43023,4684.892486,6226.643457,13204.75021,11539.53431,10470.79941,7185.888462,4669.487808,23456.76578,19465.21035,10365.9617,348,50271
6080.59588,3451.629342,4536.341849,8068.644623,5121.537463,962.0537654,19429.1135,17291.26652,16702.14082,9635.095949,9810.720971,29401.98187,25827.81767,13458.81595,982,50272
4914.358767,4488.807206,3654.329822,8212.743553,3650.192378,4459.841596,14953.63797,13055.55274,12220.84718,7229.300967,5787.415587,25240.17769,21309.88252,10784.46621,449,50273
4748.199982,4827.272551,3713.798535,8818.739396,4234.502466,5147.003219,14275.56424,12528.46606,11541.27551,7396.345401,5445.181657,24397.74395,20540.4998,10803.16473,2882,50274
4302.479964,3890.498138,3015.138998,8687.304492,4167.345538,4097.189563,15330.02614,13547.88638,12595.73591,7863.610178,6358.27041,25256.99062,21569.98307,11424.02768,1118,50275
4584.86768,3373.165008,3056.176262,8183.949198,3891.60708,3009.080591,16403.43221,14477.64503,13670.27718,8045.35763,7134.009425,26419.12517,22719.37155,11747.02192,1042,50276
5513.877486,2907.439817,3971.61087,8427.628227,5211.935524,533.5539061,19145.91721,17103.80792,16414.4813,9726.991475,9654.833889,28917.13595,25467.59317,13545.82132,1229,50277
4665.815491,3192.576313,3090.071114,8126.894544,3961.241541,2617.022102,16802.37688,14849.28531,14069.66502,8226.700407,7478.348292,26798.38404,23126.00938,11960.61784,999,50278
4298.994035,3737.436143,2952.161709,8610.817432,4122.375285,3870.759444,15551.14426,13746.66887,12816.82787,7920.242279,6526.167075,25475.79177,21799.77379,11511.77768,1469,50279
4169.554342,3179.970145,2675.916186,8606.158179,4255.752799,3175.252359,16249.88201,14425.17069,13515.56572,8301.732035,7157.967377,26057.09057,22484.18771,11962.72156,1375,50280
6156.203903,3457.354042,4640.994489,8267.103772,5415.288499,932.6358136,19725.55838,17599.46104,16997.5903,9925.474907,10120.2851,29619.34237,26105.67898,13749.08187,372,50281
4676.392682,4330.070613,3437.973013,8450.126778,3891.757868,4428.852423,14980.77566,13142.4025,12246.78414,7457.883836,5922.995566,25124.70594,21285.88065,10996.13739,653,50282
4956.949361,2694.116034,3353.96826,8327.296328,4680.678964,1244.851429,18192.86684,16204.6765,15460.2577,9146.439242,8789.363811,27998.42908,24496.85711,12942.8982,154,50283
4178.586891,3444.513843,2762.605427,8649.035728,4216.826282,3552.978373,15875.35055,14072.40754,13141.04588,8131.67889,6837.891511,25718.24889,22107.44352,11754.13414,1126,50284
4879.569389,5289.79237,4030.656935,9195.948216,4629.681164,5768.933429,13679.21982,12025.81767,10945.78975,7429.671244,5107.504964,23763.67227,19900.05781,10701.05315,1038,50285
4376.263785,2700.101777,2769.997198,8494.256909,4429.571093,2208.56658,17203.35303,15311.25799,14469.27742,8733.603654,7967.633417,26965.29079,23457.74918,12473.89823,439,50286
5905.430867,3170.125204,4415.330892,8578.066488,5635.83672,659.9321394,19762.2723,17693.88858,17031.44238,10152.11715,10230.91846,29497.79901,26089.53304,13975.5701,1455,50287
4450.417612,4211.547176,3246.858847,8695.903639,4138.442881,4449.97953,14973.34352,13196.92828,12239.0378,7673.110449,6033.623085,24977.32289,21226.20011,11189.20596,909,50288
5795.756003,6722.646192,5290.386132,9977.131304,5574.10965,7366.147186,12119.08671,10644.3567,9389.275269,7416.092053,4252.031112,22329.64764,18300.11809,10280.3431,20,50289
3930.899838,2687.516003,2367.118942,8850.005327,4607.128881,2744.847146,16720.88431,14931.73891,13986.81908,8752.02323,7674.087942,26334.10561,22902.80066,12436.82328,1535,50290
5079.592388,5972.649794,4533.71309,9970.416701,5460.480134,6702.85574,12845.31882,11401.08379,10118.9497,7765.531305,4886.249485,22741.09082,18944.79599,10797.87681,851,50291
4203.161383,4104.210265,3049.795674,8976.057895,4418.419232,4504.557025,14955.32848,13250.04658,12221.7653,7912.80261,6156.155595,24800.25154,21147.62428,11402.02429,796,50292
4797.84377,2235.515449,3259.222967,8912.922043,5410.611847,626.5400149,18807.45227,16892.28771,16073.27221,9889.529271,9503.779046,28309.50655,25024.30365,13689.66147,323,50293
4590.782209,5221.38281,3860.879055,9626.072175,5056.453192,5892.229433,13636.67988,12106.01077,10907.4025,7822.82156,5343.529357,23464.29661,19755.18841,11044.74063,1424,50294
5085.381432,2479.17165,3553.277212,8764.826111,5386.478964,409.7983705,19002.27805,17040.38943,16268.66854,9885.693181,9626.279743,28590.04812,25255.63659,13695.38806,130,50295
4139.026973,1914.906355,2548.826866,9101.707909,5269.981743,1451.617029,18082.08944,16263.59654,15348.04487,9654.15373,8945.418649,27476.44177,24235.47864,13416.02034,855,50296
4032.685773,4182.860451,2995.146475,9295.17843,4725.376342,4762.704202,14755.89981,13134.84553,12024.48972,8092.340359,6143.564009,24460.29107,20885.09154,11525.72381,0,50297
4136.375522,2299.140755,2520.752191,8827.494699,4825.837804,1957.16511,17497.97883,15660.82422,14763.69503,9145.477211,8345.051584,27060.8412,23691.25645,12886.96366,835,50298
4371.991993,4885.96061,3561.192768,9536.460378,4954.396493,5545.56906,13986.3701,12433.27875,11256.66071,7916.126369,5597.905662,23757.46553,20101.81418,11207.91909,0,50299
3844.815333,4378.284101,3016.791561,9778.38385,5197.530643,5194.011047,14445.75716,12956.26177,11720.43138,8371.457617,6144.422167,23935.43991,20475.54191,11714.02575,443,50300
3870.578367,3783.708252,2699.571627,9212.651756,4677.373457,4321.019555,15197.90264,13548.41385,12465.99011,8250.363929,6492.913433,24848.84792,21327.97321,11750.18402,1237,50301
3935.275275,4027.962912,2860.399915,9304.046944,4744.136133,4616.855614,14911.98652,13291.02969,12180.76814,8181.640254,6286.824358,24573.26707,21032.28801,11635.83386,437,50302
5375.940467,2613.055402,3916.953859,9026.703931,5873.328666,219.3055418,19627.87768,17661.89018,16894.14014,10387.60991,10238.51285,29115.11959,25865.22068,14205.63734,817,50303
3891.805283,2885.052734,2377.1879,8877.373567,4555.358549,3053.662645,16416.54476,14647.4709,13682.6307,8612.125044,7417.138809,26050.51318,22593.8293,12269.25724,199,50304
4451.327221,5612.581399,4070.287749,10549.72632,5997.422696,6608.932801,13171.09273,11909.33548,10460.84048,8487.520895,5586.801876,22556.61172,19083.50096,11530.3101,196,50305
3789.937284,3448.353046,2495.293803,9130.070041,4643.727,3920.938608,15592.21539,13912.38639,12859.72526,8385.965764,6801.269904,25212.32445,21728.81487,11940.2445,304,50306
3739.488033,3236.670357,2374.676411,9108.860807,4661.556985,3676.982291,15838.53795,14145.80595,13105.88175,8497.397054,7008.453253,25427.35779,21974.36595,12080.68118,126,50307
5528.716845,2705.927333,4125.218084,9262.918013,6223.488705,605.3151769,20009.83931,18053.3315,17275.86481,10740.61363,10629.93622,29405.90968,26226.67508,14561.12112,530,50308
